Lat;Lon;h;Time;RHO;THETA;FL;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;BAR;IVV;TN;STAT
41,60516419;2,4043788;4937,716631;13368,0781;22,953125;36,661377;162;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,488281;323;-3008;-2784;3606;No alert, no SPI, aircraft airbone
41,16265362;2,02693846;678,1911928;13369,9219;8,957031;202,357178;22,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;16,171875;181;-896;-1024;863;No alert, no SPI, aircraft airbone
41,59724329;2,40152035;4884,374427;13372,0859;22,496094;37,128296;160,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,488281;322;-2688;-2784;3606;No alert, no SPI, aircraft airbone
41,16594587;2,02834607;662,9505772;13373,9219;8,75;202,461548;21,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,929688;180;-1056;-1024;863;No alert, no SPI, aircraft airbone
41,58938405;2,3985176;4823,412486;13376,0859;22,039062;37,595215;158,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,488281;321;-2752;-2784;3606;No alert, no SPI, aircraft airbone
41,1692601;2,02990114;640,0900045;13377,9219;8,539062;202,532959;21;BCS8030;1016,9;2,461;19,863;188;0,25;186;19,160156;180;-1120;-1024;863;No alert, no SPI, aircraft airbone
41,58154124;2,39555544;4770,070612;13380,0938;21,585938;38,084106;156,5;FDX6272;1013,2;0;-164,355;440;0;402;-160,664062;319;-2752;-2816;3606;No alert, no SPI, aircraft airbone
41,17248039;2,03153174;617,2294885;13381,9219;8,332031;202,571411;20,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;19,6875;180;-1056;-1024;863;No alert, no SPI, aircraft airbone
41,57371001;2,39267325;4709,10877;13384,1016;21,136719;38,600464;154,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,839844;319;-2912;-2816;3606;No alert, no SPI, aircraft airbone
41,17568654;2,03321718;601,9890012;13385,9219;8,125;202,593384;19,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;19,6875;180;-928;-928;863;No alert, no SPI, aircraft airbone
41,56585996;2,38987888;4655,766938;13388,1172;20,691406;39,14978;152,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,839844;317;-3040;-2752;3606;No alert, no SPI, aircraft airbone
41,17895424;2,03492233;579,1285153;13389,9297;7,914062;202,62085;19;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;19,160156;178;-544;-544;863;No alert, no SPI, aircraft airbone
41,55808182;2,38691906;4594,805382;13392,125;20,246094;39,699097;150,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,015625;317;-3136;-2784;3606;No alert, no SPI, aircraft airbone
41,18213844;2,03646283;571,5080309;13393,9297;7,710938;202,686768;18,75;BCS8030;1016,9;-0,879;20,039;182;-0,094;180;18,632812;175;-384;-256;863;No alert, no SPI, aircraft airbone
41,55035292;2,38393276;4541,463968;13396,125;19,804688;40,264893;149;FDX6272;1013,2;-0,176;-164,355;436;-0,031;396;-160,839844;318;-2912;-2752;3606;No alert, no SPI, aircraft airbone
41,18529002;2,0378933;571,5075471;13397,9375;7,511719;202,785645;18,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;18,28125;171;-96;-32;863;No alert, no SPI, aircraft airbone
41,54260175;2,3810451;4488,122551;13400,1562;19,367188;40,869141;147,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,839844;318;-2720;-2752;3606;No alert, no SPI, aircraft airbone
41,18842402;2,03938092;571,5070928;13401,9531;7,3125;202,868042;18,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,753906;168;64;64;863;No alert, no SPI, aircraft airbone
41,53487999;2,37818729;4427,161217;13404,1484;18,933594;41,500854;145,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,664062;319;-2592;-2752;3606;No alert, no SPI, aircraft airbone
41,19146114;2,04073015;571,5066486;13405,9375;7,121094;202,983398;18,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,929688;166;-224;-256;863;No alert, no SPI, aircraft airbone
41,52714954;2,37524534;4373,820042;13408,1562;18,5;42,154541;143,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,488281;319;-2464;-2720;3606;No alert, no SPI, aircraft airbone
41,19444576;2,04200469;556,2662163;13409,9453;6,933594;203,120728;18,25;BCS8030;1016,9;0,352;19,16;172;0;170;17,929688;164;-672;-608;863;No alert, no SPI, aircraft airbone
41,51951797;2,3723363;4320,478977;13412,1641;18,074219;42,8302;141,75;FDX6272;1013,2;0;-164,355;430;0;394;-160,3125;319;-2720;-2720;3606;No alert, no SPI, aircraft airbone
41,1974638;2,04339748;541,0258114;13413,9453;6,742188;203,230591;17,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,929688;164;-704;-864;863;No alert, no SPI, aircraft airbone
41,51186901;2,36951084;4259,517928;13416,1719;17,652344;43,549805;139,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,3125;319;-2784;-2720;3606;No alert, no SPI, aircraft airbone
41,20041605;2,04478562;533,4054324;13417,9453;6,554688;203,334961;17,5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,753906;164;-640;-960;863;No alert, no SPI, aircraft airbone
41,50427201;2,36663006;4206,177037;13420,1797;17,234375;44,291382;138;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,3125;318;-2592;-2752;3606;No alert, no SPI, aircraft airbone
41,20336685;2,04616014;510,5450638;13421,9453;6,367188;203,450317;16,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;164;-864;-960;863;No alert, no SPI, aircraft airbone
41,49664265;2,36382035;4152,836167;13424,1875;16,820312;45,082397;136,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,3125;317;-2784;-2720;3606;No alert, no SPI, aircraft airbone
41,20626777;2,04748139;495,3047087;13425,9531;6,183594;203,582153;16,25;BCS8030;1016,9;0,176;19,16;168;-0,031;168;17,578125;163;-544;-864;863;No alert, no SPI, aircraft airbone
41,489044;2,36098906;4099,495418;13428,2031;16,410156;45,906372;134,5;FDX6272;1013,2;-0,176;-164,355;424;0;388;-160,3125;317;-2816;-2752;3606;No alert, no SPI, aircraft airbone
41,20915326;2,04884186;472,444375;13429,9531;6;203,703003;15,5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;162;-896;-896;863;No alert, no SPI, aircraft airbone
41,48148776;2,35813389;4038,534794;13432,2109;16,003906;46,763306;132,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,3125;317;-2976;-2752;3606;No alert, no SPI, aircraft airbone
41,21210374;2,05023218;457,2040458;13433,9531;5,8125;203,834839;15;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,226562;161;-1056;-896;863;No alert, no SPI, aircraft airbone
41,47395547;2,35535635;3985,194209;13436,2266;15,605469;47,669678;130,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,488281;316;-2816;-2752;3606;No alert, no SPI, aircraft airbone
41,21494542;2,05151433;434,3437317;13437,9609;5,632812;203,994141;14,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,226562;159;-960;-832;863;No alert, no SPI, aircraft airbone
41,46643346;2,35256223;3931,853731;13440,2344;15,210938;48,619995;129;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-160,488281;315;-2560;-2752;3606;No alert, no SPI, aircraft airbone
41,2178395;2,05286443;419,1034305;13441,9688;5,449219;204,147949;13,75;BCS8030;1016,9;0,176;18,984;164;0;162;17,402344;158;-896;-864;863;No alert, no SPI, aircraft airbone
41,458935;2,34974574;3870,893367;13444,25;14,820312;49,614258;127;FDX6272;1013,2;0;-164,355;420;0,031;378;-160,664062;313;-2720;-2752;3606;No alert, no SPI, aircraft airbone
41,22068188;2,05415871;403,8631418;13445,9688;5,269531;204,32373;13,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;158;-896;-832;863;No alert, no SPI, aircraft airbone
41,45144302;2,34690137;3809,933115;13448,2812;14,433594;50,657959;125;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,015625;312;-3040;-2720;3606;No alert, no SPI, aircraft airbone
41,22352418;2,05545613;388,6228652;13449,9922;5,089844;204,510498;12,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;157;-960;-896;863;No alert, no SPI, aircraft airbone
41,44394742;2,34412465;3756,592901;13452,2812;14,054688;51,767578;123,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,191406;310;-2784;-2688;3606;No alert, no SPI, aircraft airbone
41,22636336;2,05675734;365,7626014;13453,9766;4,910156;204,708252;12;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;157;-768;-832;863;No alert, no SPI, aircraft airbone
41,43651352;2,34135166;3703,252791;13456,2891;13,683594;52,926636;121,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,367188;314;-2784;-2816;3606;No alert, no SPI, aircraft airbone
41,22913809;2,05804922;350,5223574;13457,9844;4,734375;204,906006;11,5;BCS8030;1016,9;0,176;19,16;158;0,094;156;17,402344;154;-736;-768;863;No alert, no SPI, aircraft airbone
41,4290458;2,33857514;3642,292763;13460,3047;13,316406;54,157104;119,5;FDX6272;1013,2;-0,352;-164,355;416;-0,031;378;-161,542969;315;-2880;-2912;3606;No alert, no SPI, aircraft airbone
41,23186468;2,05927697;335,282123;13461,9844;4,5625;205,136719;11;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,226562;150;-928;-864;863;No alert, no SPI, aircraft airbone
41,42156614;2,33574273;3581,332861;13464,3203;12,953125;55,453491;117,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,542969;316;-3104;-2944;3606;No alert, no SPI, aircraft airbone
41,23451468;2,06052145;320,0419119;13465,9844;4,394531;205,350952;10,5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,226562;146;-896;-800;863;No alert, no SPI, aircraft airbone
41,41415172;2,3329667;3527,993023;13468,3359;12,601562;56,815796;115,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,542969;317;-2912;-2848;3606;No alert, no SPI, aircraft airbone
41,23710438;2,06172881;297,1817142;13469,9922;4,230469;205,581665;9,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;142;-672;-800;863;No alert, no SPI, aircraft airbone
41,40673357;2,33022141;3467,033252;13472,3594;12,257812;58,260498;113,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,542969;317;-2688;-2560;3606;No alert, no SPI, aircraft airbone
41,23963486;2,06291158;281,9415305;13473,9922;4,070312;205,823364;9,25;BCS8030;1016,9;0,527;19,336;144;-0,031;142;17,578125;139;-896;-800;863;No alert, no SPI, aircraft airbone
41,3993042;2,32744519;3421,313588;13476,375;11,921875;59,787598;112,25;FDX6272;1013,2;0,176;-164,355;414;0;374;-161,71875;316;-2592;-2272;3606;No alert, no SPI, aircraft airbone
41,24211184;2,06404687;266,7013569;13478;3,914062;206,092529;8,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;135;-832;-768;863;No alert, no SPI, aircraft airbone
41,39189979;2,32472568;3375,59398;13480,3906;11,597656;61,402588;110,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,246094;315;-2112;-2016;3606;No alert, no SPI, aircraft airbone
41,24452098;2,06517391;251,4611991;13482;3,761719;206,361694;8,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;132;-768;-736;863;No alert, no SPI, aircraft airbone
41,38456812;2,32199554;3337,49448;13484,4141;11,285156;63,088989;109,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,773438;314;-1984;-1728;3606;No alert, no SPI, aircraft airbone
41,2468729;2,06626414;236,2210518;13486,0078;3,613281;206,652832;7,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;130;-576;-736;863;No alert, no SPI, aircraft airbone
41,37728609;2,31927405;3299,395069;13488,4375;10,984375;64,857788;108,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;313;-2080;-1632;3606;No alert, no SPI, aircraft airbone
41,24916693;2,06731989;220,9809149;13490,0156;3,46875;206,965942;7,25;BCS8030;1016,9;0,176;18,984;132;-0,125;130;17,578125;128;-608;-704;863;No alert, no SPI, aircraft airbone
41,37005283;2,31653024;3268,915765;13492,4609;10,695312;66,708984;107,25;FDX6272;1013,2;0;-164,355;402;0;364;-163,125;310;-1664;-1664;3606;No alert, no SPI, aircraft airbone
41,25146038;2,06838284;205,7407863;13494,0234;3,324219;207,301025;6,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;126;-704;-704;863;No alert, no SPI, aircraft airbone
41,36291582;2,31383528;3238,436527;13496,4766;10,421875;68,637085;106,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,949219;304;-1184;-1024;3606;No alert, no SPI, aircraft airbone
41,25376566;2,06942777;198,1206623;13498,0234;3,179688;207,685547;6,5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,753906;125;-672;-704;863;No alert, no SPI, aircraft airbone
41,35596695;2,31128818;3223,197298;13500,5;10,171875;70,620117;105,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;297;-768;-640;3606;No alert, no SPI, aircraft airbone
41,25595497;2,07039562;182,8805493;13502,0312;3,042969;208,103027;6;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;125;-576;-672;863;No alert, no SPI, aircraft airbone
41,34917016;2,30875155;3207,958158;13504,5234;9,9375;72,652588;105,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;289;-480;-448;3606;No alert, no SPI, aircraft airbone
41,25815553;2,0713446;167,6404407;13506,0391;2,90625;208,580933;5,5;BCS8030;1016,9;0;18,457;126;0;126;17,402344;124;-704;-704;863;No alert, no SPI, aircraft airbone
41,34252965;2,30629859;3200,339054;13508,5469;9,722656;74,734497;105;FDX6272;1013,2;-0,352;-164,531;366;-0,062;330;-162,949219;281;-512;-448;3606;No alert, no SPI, aircraft airbone
41,26034744;2,07232468;152,4003428;13510,0469;2,769531;209,075317;5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;124;-640;-640;863;No alert, no SPI, aircraft airbone
41,33610427;2,30392823;3192,719988;13512,5703;9,527344;76,838379;104,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;273;-352;-384;3606;No alert, no SPI, aircraft airbone
41,26255041;2,07328961;137,1602498;13514,0547;2,632812;209,641113;4,5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;124;-832;-672;863;No alert, no SPI, aircraft airbone
41,32980163;2,30158599;3185,100981;13516,6016;9,347656;78,986206;104,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;265;-448;-288;3606;No alert, no SPI, aircraft airbone
41,26469406;2,07423489;129,5401668;13518,0547;2,5;210,245361;4,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,578125;125;-704;-672;863;No alert, no SPI, aircraft airbone
41,32368687;2,29933085;3185,101995;13520,625;9,1875;81,150513;104,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,949219;258;-288;-256;3606;No alert, no SPI, aircraft airbone
41,26689033;2,07524137;114,3000918;13522,0625;2,363281;210,899048;3,75;BCS8030;1016,9;0,703;18,809;124;-0,031;126;17,578125;124;-672;-672;863;No alert, no SPI, aircraft airbone
41,31773917;2,29721195;3177,482997;13524,6484;9,046875;83,331299;104,25;FDX6272;1013,2;-0,352;-164,707;332;-0,031;294;-162,949219;251;-128;-320;3606;No alert, no SPI, aircraft airbone
41,26908873;2,07625842;99,06002445;13526,0781;2,226562;211,624146;3,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;18,28125;124;-736;-640;863;No alert, no SPI, aircraft airbone
41,31190567;2,29505095;3169,864085;13528,6797;8,917969;85,534058;104;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,597656;245;-416;-384;3606;No alert, no SPI, aircraft airbone
41,27122864;2,07725377;83,81996585;13530,0938;2,09375;212,415161;2,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,402344;126;-640;-640;863;No alert, no SPI, aircraft airbone
41,30621861;2,29293969;3162,245202;13532,7031;8,804688;87,74231;103,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,246094;239;-480;-384;3606;No alert, no SPI, aircraft airbone
41,27331203;2,07822716;76,1999153;13534,1016;1,964844;213,283081;2,5;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;16,347656;126;-544;-544;863;No alert, no SPI, aircraft airbone
41,30064293;2,29097731;3154,626288;13536,7344;8,710938;89,961548;103,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,246094;234;-416;-448;3606;No alert, no SPI, aircraft airbone
41,27543473;2,07914258;60,9598648;13538,1172;1,835938;214,381714;2;BCS8030;1016,9;0,879;18,633;120;0,375;128;17,050781;127;-608;-608;863;No alert, no SPI, aircraft airbone
41,29521098;2,2889272;3139,387474;13540,7578;8,625;92,1698;103;FDX6272;1013,2;0,176;-164,531;304;0,094;268;-162,070312;229;-672;-800;3606;No alert, no SPI, aircraft airbone
41,27755432;2,08009554;53,3398237;13542,1328;1,707031;215,595703;1,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,226562;128;-512;-544;863;No alert, no SPI, aircraft airbone
41,28990365;2,28695948;3124,14866;13544,7812;8,554688;94,367065;102,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,894531;225;-1312;-1440;3606;No alert, no SPI, aircraft airbone
41,27965979;2,08110548;38,09979332;13546,1406;1,578125;216,914062;1,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;16,875;128;-768;-672;863;No alert, no SPI, aircraft airbone
41,28464719;2,28504195;3086,049862;13548,8047;8,496094;96,575317;101,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,71875;225;-1952;-2112;3606;No alert, no SPI, aircraft airbone
41,2817211;2,08208668;22,85976899;13550,1641;1,453125;218,441162;0,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;16,699219;127;-736;-640;863;No alert, no SPI, aircraft airbone
41,27946311;2,28305548;3040,331145;13552,8359;8,445312;98,783569;99,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-161,894531;226;-2368;-2560;3606;No alert, no SPI, aircraft airbone
41,28370021;2,08297215;15,23974788;13554,1797;1,335938;220,259399;0,5;BCS8030;1016,9;-1,055;18,984;116;-0,281;124;16,347656;124;-416;-512;863;No alert, no SPI, aircraft airbone
41,2742648;2,28116144;2986,992423;13556,8594;8,410156;101,013794;98;FDX6272;1013,2;-0,352;-164,18;294;0,094;266;-162,070312;228;-2720;-2624;3606;No alert, no SPI, aircraft airbone
41,28575106;2,08393468;7,619734473;13558,2109;1,214844;222,440186;0,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;15,996094;126;-448;-544;863;No alert, no SPI, aircraft airbone
41,26905069;2,27915599;2933,653806;13560,8828;8,382812;103,271484;96,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,421875;231;-2496;-2432;3606;No alert, no SPI, aircraft airbone
41,28777891;2,08487342;-0,000273691;13562,2422;1,097656;225,087891;-0,25;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;16,875;123;-576;-672;863;No alert, no SPI, aircraft airbone
41,26377246;2,27710431;2880,315263;13564,9141;8,367188;105,567627;94,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,773438;232;-2400;-2464;3606;No alert, no SPI, aircraft airbone
41,28980503;2,08578337;-0,000277424;13566,2734;0,984375;228,405762;-0,75;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;16,699219;122;-672;-384;863;No alert, no SPI, aircraft airbone
41,25846468;2,27508236;2834,596752;13568,9375;8,367188;107,874756;93;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,949219;234;-2400;-2336;3606;No alert, no SPI, aircraft airbone
41,29188011;2,08675924;-0,000273061;13570,3281;0,871094;232,602539;-1;BCS8030;1016,9;0,703;18,984;114;-0,281;118;17,402344;119;352;-96;863;No alert, no SPI, aircraft airbone
41,25314064;2,27311138;2788,878262;13572,9688;8,382812;110,176392;91,5;FDX6272;1013,2;-0,703;-164,355;298;-0,031;272;-163,125;237;-2176;-2240;3606;No alert, no SPI, aircraft airbone
41,29387046;2,08765756;-0,000264887;13574,3828;0,769531;237,832031;-1;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;18,105469;112;-384;0;863;No alert, no SPI, aircraft airbone
41,24778001;2,27108647;2743,15985;13577;8,410156;112,483521;90;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,949219;239;-1920;-2176;3606;No alert, no SPI, aircraft airbone
41,2955735;2,08846556;-0,00025175;13578,4531;0,6875;243,424072;-1;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,929688;96;256;-64;863;No alert, no SPI, aircraft airbone
41,24243938;2,26913359;2697,441448;13581,0234;8,453125;114,752197;88,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;241;-2144;-2176;3606;No alert, no SPI, aircraft airbone
41,29704273;2,08921381;-0,000235228;13582,5156;0,621094;249,307251;-1;BCS8030;1016,9;N/A;N/A;N/A;N/A;N/A;17,929688;85;-32;-32;863;No alert, no SPI, aircraft airbone
41,23710304;2,26715572;2651,723105;13585,0469;8,507812;116,993408;87;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,125;239;-2208;-2208;3606;No alert, no SPI, aircraft airbone
41,23178143;2,26516622;2606,004813;13589,0938;8,574219;119,196167;85,5;FDX6272;1013,2;-0,527;-164,531;294;0,031;274;-163,125;240;-2144;-2272;3606;No alert, no SPI, aircraft airbone
41,22653127;2,26322023;2560,286536;13593,1016;8,652344;121,327515;84;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,300781;242;-2336;-2272;3606;No alert, no SPI, aircraft airbone
41,22130311;2,26129681;2514,56829;13597,125;8,742188;123,403931;82,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,476562;244;-2048;-2240;3606;No alert, no SPI, aircraft airbone
41,21609554;2,25940912;2468,85007;13601,1484;8,84375;125,419922;81;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,476562;244;-2112;-2208;3606;No alert, no SPI, aircraft airbone
41,2109075;2,2575722;2423,131868;13605,1719;8,957031;127,369995;79,5;FDX6272;1013,2;-0,527;-164,531;288;-0,062;274;-163,476562;243;-2240;-2112;3606;No alert, no SPI, aircraft airbone
41,20579946;2,25564438;2377,413739;13609,1953;9,074219;129,259644;78;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-163,300781;240;-2176;-2144;3606;No alert, no SPI, aircraft airbone
41,20073382;2,25381186;2339,315601;13613,2188;9,203125;131,066895;76,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,773438;240;-2208;-2144;3606;No alert, no SPI, aircraft airbone
41,19573228;2,25192369;2293,597517;13617,2344;9,335938;132,813721;75,25;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,597656;238;-2176;-2240;3606;No alert, no SPI, aircraft airbone
41,19072901;2,25013504;2247,879431;13621,2578;9,480469;134,489136;73,75;FDX6272;1013,2;-0,352;-164,707;278;-0,031;266;-162,597656;237;-2240;-2304;3606;No alert, no SPI, aircraft airbone
41,18572351;2,24835628;2194,541384;13625,2734;9,632812;136,109619;72;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,421875;237;-2304;-2272;3606;No alert, no SPI, aircraft airbone
41,18078873;2,24652719;2156,443384;13629,2969;9,789062;137,669678;70,75;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,070312;235;-2048;-1952;3606;No alert, no SPI, aircraft airbone
41,17587158;2,2447504;2118,345399;13633,3125;9,953125;139,163818;69,5;FDX6272;1013,2;N/A;N/A;N/A;N/A;N/A;-162,070312;233;-1600;-1664;3606;No alert, no SPI, aircraft airbone
41,17102364;2,24297484;2087,867435;13637,3438;10,121094;140,592041;68,5;FDX6272;1017,4;-0,352;-164,531;270;0,125;256;-162,070312;231;-1472;-1440;3606;No alert, no SPI, aircraft airbone
41,16621674;2,24118911;2057,389504;13641,3438;10,292969;141,965332;67,5;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-161,894531;228;-1376;-1376;3606;No alert, no SPI, aircraft airbone
41,16146936;2,23944043;2026,91158;13645,3594;10,46875;143,272705;66,5;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-161,71875;224;-1472;-1408;3606;No alert, no SPI, aircraft airbone
41,15678903;2,2377626;1996,433644;13649,375;10,648438;144,508667;65,5;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-161,542969;222;-1504;-1568;3606;No alert, no SPI, aircraft airbone
41,15218838;2,23604888;1965,955737;13653,3906;10,828125;145,69519;64,5;FDX6272;1017,4;-0,176;-164,531;258;0,031;242;-161,542969;219;-1568;-1664;3606;No alert, no SPI, aircraft airbone
41,14761742;2,23438536;1927,857835;13657,4062;11,011719;146,826782;63,25;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-161,367188;218;-1888;-1760;3606;No alert, no SPI, aircraft airbone
41,14304215;2,23269884;1889,75998;13661,4219;11,199219;147,925415;62;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-161,71875;218;-1824;-1920;3606;No alert, no SPI, aircraft airbone
41,13849931;2,23107702;1851,662124;13665,4297;11,390625;148,969116;60,75;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-161,191406;218;-1984;-2016;3606;No alert, no SPI, aircraft airbone
41,13401729;2,22925576;1813,56436;13669,4453;11,578125;150,007324;59,5;FDX6272;1017,4;15,645;-161,895;254;1,281;240;-157,5;218;-1824;-2048;3606;No alert, no SPI, aircraft airbone
41,12962583;2,22713703;1767,846708;13673,4531;11,757812;151,056519;58;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-150,644531;219;-1792;-1888;3606;No alert, no SPI, aircraft airbone
41,12551244;2,22420217;1737,369283;13677,4766;11,910156;152,193604;57;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-142,558594;220;-1920;-1664;3606;No alert, no SPI, aircraft airbone
41,12201493;2,22036693;1699,271962;13681,4922;12,015625;153,396606;55,75;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-134,296875;219;-1536;-1568;3606;No alert, no SPI, aircraft airbone
41,1188221;2,21608755;1668,79466;13685,5;12,101562;154,627075;54,75;FDX6272;1017,4;17,754;-133,594;246;1,531;236;-127,441406;218;-1568;-1440;3606;No alert, no SPI, aircraft airbone
41,11603343;2,21142004;1645,937298;13689,5156;12,164062;155,86853;54;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-123,574219;216;-1312;-1408;3606;No alert, no SPI, aircraft airbone
41,11349646;2,20657189;1615,459845;13693,5312;12,214844;157,104492;53;FDX6272;1017,4;N/A;N/A;N/A;N/A;N/A;-121,464844;212;-1472;-1376;3606;No alert, no SPI, aircraft airbone
